Год постройки,Парковка,Пассажирский лифт,Санузел,Способ продажи,Двор,Тип дома,Долгота,Цена,Грузовой лифт,Тип комнат,Количество комнат,Метро (минут),В доме,Ремонт,Этаж (текущий),Площадь кухни,Широта,Этажей в доме,Общая площадь,Район,Расстояние до центра,Доля жилой площади,Есть консьерж,Есть мусоропровод,Есть газ,Детская площадка,Спорт площадка,Закрытая территория
1968.0,"открытая во дворе, за шлагбаумом во дворе",1,раздельный,свободная,"закрытая территория, детская площадка, спортивная площадка",кирпичный,37.644666,25500000,0,изолированные,2.0,8.0,"мусоропровод, газ",косметический,6.0,9.0,55.736245,8.0,62.0,5,0.03339111230552282,0.6129032258064516,0,1,1,1,1,1
2020.0,"подземная, за шлагбаумом во дворе",3,"совмещенный, раздельный",свободная,"закрытая территория, детская площадка, спортивная площадка",монолитный,37.64973068,32900000,2,изолированные,2.0,5.0,Unknown,дизайнерский,5.0,18.0,55.70043945,24.0,65.0,5,0.0640091485146061,,0,0,0,1,1,1
,подземная,0,совмещенный,Unknown,Unknown,монолитно-кирпичный,37.77269,11851906,0,Unknown,1.0,8.0,Unknown,Unknown,13.0,15.7,55.71937,14.0,30.3,1,0.15931118290941915,0.27062706270627057,0,0,0,0,0,0
2016.0,"наземная многоуровневая, открытая во дворе",1,раздельный,свободная,"детская площадка, спортивная площадка",панельный,37.35556,10000000,1,изолированные,2.0,25.5,"консьерж, мусоропровод",косметический,1.0,11.0,55.72557,15.0,55.6,6,0.26377796439430523,0.5575539568345323,1,1,0,1,1,0
2012.0,"подземная, наземная многоуровневая, открытая во дворе",4,совмещенный,свободная,"детская площадка, спортивная площадка",монолитный,37.55024338,37000000,1,изолированные,3.0,5.0,консьерж,дизайнерский,20.0,8.0,55.7749939,38.0,93.2,3,0.07003799008420376,0.5901287553648068,1,0,0,1,1,0
1977.0,открытая во дворе,1,совмещенный,свободная,"детская площадка, спортивная площадка",панельный,37.656398,12000000,1,Unknown,1.0,13.0,"консьерж, мусоропровод",евро,9.0,8.0,55.625105,16.0,37.4,5,0.13633219659713822,0.6417112299465241,1,1,0,1,1,0
1978.0,наземная многоуровневая,1,совмещенный,свободная,"детская площадка, спортивная площадка",панельный,37.621902,9650000,1,Unknown,1.0,18.0,мусоропровод,косметический,2.0,6.6,55.892097,9.0,35.1,4,0.13636487602384895,0.5982905982905983,0,1,0,1,1,0
1987.0,открытая во дворе,1,раздельный,свободная,"детская площадка, спортивная площадка",панельный,37.61581039,21500000,1,изолированные,3.0,13.0,мусоропровод,евро,9.0,9.1,55.88782501,16.0,65.9,4,0.1320371385991536,0.6267071320182093,0,1,0,1,1,0
1999.0,за шлагбаумом во дворе,1,раздельный,свободная,"закрытая территория, детская площадка, спортивная площадка",панельный,37.47258377,22500000,1,изолированные,2.0,13.0,"консьерж, мусоропровод",евро,10.0,10.0,55.65628433,17.0,54.0,6,0.1758780132334999,0.5925925925925926,1,1,0,1,1,1
,открытая во дворе,0,совмещенный,свободная,Unknown,кирпичный,37.5909729,16500000,0,изолированные,2.0,18.0,газ,дизайнерский,1.0,8.0,55.83217621,5.0,56.0,3,0.08088465805314582,0.625,0,0,1,0,0,0
2013.0,Unknown,1,совмещенный,свободная,"детская площадка, спортивная площадка",панельный,37.302443,9000000,1,Unknown,1.0,8.0,мусоропровод,косметический,2.0,10.0,55.621928,17.0,37.0,6,0.34241151708580864,0.5405405405405406,0,1,0,1,1,0
1959.0,за шлагбаумом во дворе,1,совмещенный,свободная,"закрытая территория, детская площадка, спортивная площадка",блочный,37.518237,13500000,0,смежные,2.0,5.0,"мусоропровод, газ",косметический,8.0,5.5,55.806418,8.0,35.5,3,0.11151317273309362,,0,1,1,1,1,1
,за шлагбаумом во дворе,0,совмещенный,свободная,"закрытая территория, детская площадка, спортивная площадка",кирпичный,37.74186325,6500000,0,Unknown,0.0,5.0,консьерж,евро,2.0,,55.78813553,5.0,18.0,1,0.12840148675518856,0.6777777777777777,1,0,0,1,1,1
1999.0,открытая во дворе,1,совмещенный,свободная,закрытая территория,панельный,37.45159912,24200000,1,изолированные,2.0,8.0,"консьерж, мусоропровод",евро,5.0,8.0,55.80984879,17.0,51.2,2,0.1745782456700718,0.84375,1,1,0,0,0,1
1987.0,открытая во дворе,2,раздельный,свободная,"детская площадка, спортивная площадка",панельный,37.40704346,16900000,0,изолированные,2.0,18.0,мусоропровод,косметический,6.0,8.4,55.73043442,14.0,53.7,6,0.2120789220679662,0.5679702048417132,0,1,0,1,1,0
1860.0,открытая во дворе,1,совмещенный,свободная,детская площадка,кирпичный,37.669845,7500000,0,Unknown,0.0,8.0,Unknown,дизайнерский,5.0,,55.76446,5.0,18.7,5,0.05295786650725178,0.7005347593582888,0,0,0,1,0,0
,за шлагбаумом во дворе,0,совмещенный,свободная,закрытая территория,кирпичный,37.62767029,7690000,0,Unknown,1.0,8.0,Unknown,требует ремонта,1.0,2.0,55.72338867,5.0,16.0,5,0.033939726767506985,,0,0,0,0,0,1
,Unknown,0,совмещенный,свободная,Unknown,монолитно-кирпичный,37.518901,20000000,0,изолированные,3.0,8.0,Unknown,евро,6.0,6.0,55.756138,9.0,51.3,3,0.09869957874783801,0.6569200779727097,0,0,0,0,0,0
1972.0,открытая во дворе,1,совмещенный,свободная,детская площадка,панельный,37.49885178,3700000,0,Unknown,0.0,8.0,мусоропровод,требует ремонта,1.0,,55.61616898,9.0,13.5,0,0.1832974672476676,,0,1,0,1,0,0
2022.0,открытая во дворе,0,совмещенный,свободная,Unknown,монолитный,37.542581,21448350,0,изолированные,3.0,13.0,Unknown,косметический,5.0,10.7,55.641763,19.0,70.0,0,0.13650013820506351,0.6457142857142858,0,0,0,0,0,0
2017.0,подземная,1,раздельный,свободная,"закрытая территория, детская площадка, спортивная площадка",монолитный,37.61035,44000000,1,изолированные,3.0,13.0,Unknown,дизайнерский,7.0,25.0,55.710859,17.0,83.0,5,0.04552203840998578,,0,0,0,1,1,1
1964.0,за шлагбаумом во дворе,0,совмещенный,свободная,"детская площадка, спортивная площадка",кирпичный,37.52616882,18500000,0,смежные,2.0,8.0,Unknown,дизайнерский,5.0,6.0,55.81151962,5.0,43.0,3,0.10707164297392982,0.627906976744186,0,0,0,1,1,0
1989.0,открытая во дворе,1,раздельный,свободная,"детская площадка, спортивная площадка",панельный,37.534784,19170000,1,изолированные,2.0,13.0,мусоропровод,косметический,4.0,9.0,55.778553,17.0,53.5,3,0.08588474174729907,,0,1,0,1,1,0
1974.0,открытая во дворе,1,раздельный,альтернативная,"детская площадка, спортивная площадка",кирпичный,37.69075012,15500000,1,изолированные,2.0,25.5,газ,косметический,14.0,9.0,55.86320114,15.0,53.9,4,0.12994593079166886,0.614100185528757,0,0,1,1,1,0
2003.0,открытая во дворе,1,раздельный,свободная,"детская площадка, спортивная площадка",панельный,37.761599,24000000,1,изолированные,3.0,5.0,"консьерж, мусоропровод",евро,12.0,10.2,55.672453,17.0,76.4,5,0.16638039070154503,0.5981675392670157,1,1,0,1,1,0
2019.0,подземная,3,совмещенный,свободная,"закрытая территория, детская площадка, спортивная площадка",монолитный,37.49452209,29900000,1,Unknown,1.0,13.0,консьерж,дизайнерский,27.0,10.0,55.76913452,31.0,52.0,3,0.12379814761780598,0.5,1,0,0,1,1,1
1970.0,открытая во дворе,1,совмещенный,свободная,"детская площадка, спортивная площадка",панельный,37.586068,4400000,0,Unknown,0.0,18.0,"мусоропровод, газ",требует ремонта,1.0,,55.61995,9.0,19.6,0,0.1394614266526761,,0,1,1,1,1,0
2025.0,"подземная, открытая во дворе",2,совмещенный,свободная,"закрытая территория, детская площадка, спортивная площадка",монолитный,37.58258,8800000,2,Unknown,0.0,25.5,Unknown,евро,20.0,,55.87323,33.0,20.0,3,0.12254062714055257,,0,0,0,1,1,1
1958.0,за шлагбаумом во дворе,2,раздельный,свободная,закрытая территория,кирпичный,37.51805878,25750000,0,изолированные,2.0,5.0,Unknown,косметический,3.0,8.0,55.73479462,11.0,53.0,3,0.10173337932082047,0.6,0,0,0,0,0,1
1971.0,открытая во дворе,1,совмещенный,альтернативная,"детская площадка, спортивная площадка",панельный,37.66658401,13900000,0,изолированные,2.0,31.0,"мусоропровод, газ",евро,7.0,6.0,55.59699249,9.0,44.4,0,0.16619042832871223,0.6283783783783784,0,1,1,1,1,0
